School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
d9b0cbe2f8b97a79d9a36ed2b31b4a79,Clyde S Jennings Elementary School,suburban,22,New Jersey,08107,Oaklyn,Camden,Haddon Twp School District
d9b1a5e5a380270e0b23abdd17e952e6,Smoot Elementary School,rural,61,West Virginia,24977,Smoot,Greenbrier,Greenbrier Co School District
d9b2b74fd04bc7c2ff4dc3d9c2524dca,Minden Elementary School,unknown,32,Nevada,89423,Minden,Douglas,Douglas Co School District
d9b3b9e981306331c4c1968162f71b42,Centennial Elementary School,urban,18,Washington,98501,Olympia,Thurston,Olympia School District 111
d9b3c9145dec0eed1164290691aef657,Pineview Elementary School,unknown,48,Wisconsin,53959,Reedsburg,Sauk,School District Of Reedsburg
d9b3cb7d76f02ed2fbef58c725b74a38,Calvert Country School,rural,40,Maryland,20678,Prince Frederick,Calvert,Calvert Co Public Sch District
d9b49f51fa2e3a82ed02f47ad1c3d565,Foothills Elementary School,suburban,42,Washington,98321,Buckley,Pierce,White River School Dist 416
d9b4d3f12ced84525b17e3f16cd62a16,Envision Academy of Arts & Tech,urban,74,California,94612,Oakland,Alameda,[County Run]
d9b6bcf3620eb932314d506954733591,Milford Elementary School,rural,47,Utah,84751,Milford,Beaver,Beaver Co School District
d9b77152b92a272e3e99e39432bcfbc6,John Mills Elementary School,suburban,39,Illinois,60707,Elmwood Park,Cook,Elmwood Park Cmty Unit Sd 401
d9b81e4f3f5e2bb65d9bd97b400bd27b,Thomas Elementary School,suburban,55,Texas,77469,Richmond,Fort Bend,Lamar Cons Ind School District
d9b831b780240272f5bf6d972500e5a3,El Sausal Middle School,urban,84,California,93905,Salinas,Monterey,Salinas Union High School Dist
d9b8b07b1f55f8236c68a11a8952c50a,Vera C O'Leary Middle School,town,51,Idaho,83301,Twin Falls,Twin Falls,Twin Falls School District 411
d9b977cbd85cc288044ef98e11c32f80,Camden Elementary School,rural,48,South Carolina,29020,Camden,Kershaw,Kershaw Co School District
d9bce944d5e8a107f4beff9bae63cc0e,Beethoven Elementary School,urban,95,Illinois,60609,Chicago,Cook,Chicago Psd-Network 9
d9bcf682c182515b0594c725eb5ec4b0,Eliot Elementary School,urban,32,Oklahoma,74105,Tulsa,Tulsa,Tulsa Independent Sch Dist
d9bf2b60520b91e520c04b658de3362e,Los Alisos Middle School,suburban,86,California,90650,Norwalk,Los Angeles,Norwalk La Mirada Unified Sd
d9c07a2b76b79d658cb62ce39f73b1da,Roosevelt Elementary School,urban,40,Wisconsin,54703,Eau Claire,Eau Claire,Eau Claire Area School Dist
d9c08cf6182a43e4defab7010f93ae7b,Lewis & Clark Elementary School,urban,44,North Dakota,58201,Grand Forks,Grand Forks,Grand Forks School District 1
d9c152bb7ae201b1cedd1241bf3214e5,William Pinderhughes Elementary School 28,urban,95,Maryland,21217,Baltimore,Baltimore City,Baltimore City Public Sch Dist
d9c1d715b429a932d42f621d47ea53d1,PS 204 Lafayette High School,urban,68,New York,14213,Buffalo,Erie,Buffalo Public Schools
d9c2c34c7ae532064488aad35063ec90,Tower Rock Elementary School,unknown,36,Wisconsin,53578,Pr Du Sac,Sauk,Sauk-Prairie School District
d9c398db77856a87d9746a82ef247a88,Oologah High School,rural,48,Oklahoma,74053,Oologah,Rogers,Oologah Talala School Dist 4
d9c5455000c9d2e236fce7104eab5a72,Coronado K-8 School,suburban,41,Arizona,85739,Tucson,Pima,Amphitheater School Dist 10
d9c59690616e503e7caaed2fb89eb2d5,Sycamore Park Elementary School,town,70,Virginia,22701,Culpeper,Culpeper,Culpeper Co School District
d9c742cb629811f697f0aa8279b73fb7,Jamaica Gateway to the Sciences High School,urban,,New York,11432,New York City,Queens,New York City Dept Of Ed
d9c849059cd506b2b53f51e7c67d69c7,Emerson Elementary School,suburban,53,Washington,98290,Snohomish,Snohomish,Snohomish School District 201
d9cc4bf9586900d1a7d49cfba2498f96,Palm View Elementary School,suburban,86,Florida,34221,Palmetto,Manatee,Manatee Co School District
d9cc79510e1c32f3028c6bff5437d00d,Edison Middle School,urban,60,Wisconsin,53546,Janesville,Rock,Janesville School District
d9cd8dbd0cdcf0d77c5dab3d69ef3114,Symons Elementary School,rural,33,Michigan,48160,Milan,Washtenaw,Milan Area Schools
d9cdb55c143278395379d6d1be0afc5d,Thomas Jefferson Middle School,town,86,California,93280,Wasco,Kern,Wasco Union Elem Sch District
d9cebf29d1e27b0b698715f98589047d,Green Mountain Elementary School,urban,30,Washington,98312,Bremerton,Kitsap,Central Kitsap School Dist 401
d9cf108a326ca754767c90ef668493b7,Bluffdale Elementary School,suburban,27,Utah,84065,Bluffdale,Salt Lake,Jordan School District
d9cfd5f12e6fc1f79c6363733ff54a3a,West Laurens High School,rural,71,Georgia,31019,Dexter,Laurens,Laurens Co School District
d9d045d4e218c12c9f54df4eab9a30ae,White Point Elementary School,urban,23,California,90731,San Pedro,Los Angeles,Los Angeles Unif Sch Dist
d9d0efd2261e1131f5b697a16ddb1825,Martin L King Leadership Academy,urban,95,Michigan,49503,Grand Rapids,Kent,Grand Rapids Pub Sch Dist
d9d3325e2a0432a8321c8b4431f117b6,Pierce Elementary,unknown,,Wisconsin,53212,Milwaukee,Milwaukee,Milwaukee Public Schools
d9d440b701b32089770d919904472758,Orchard Hill Elementary School,suburban,6,New Jersey,08558,Skillman,Somerset,Montgomery Twp School District
d9d51e97d7a9557aa9bc613a2eab9eaf,Bartow County Clg & Career Academy,unknown,65,Georgia,30121,Cartersville,Bartow,Bartow Co School District
d9d63ed9ef94f224202ebb4fe97b3bc6,North Ogden Junior High School,suburban,29,Utah,84414,Ogden,Weber,Weber School District
d9d68e0629ba387ea77f2b815c48e630,Remington Traditional Elementary School,suburban,32,Missouri,63043,Maryland Hts,St Louis,Pattonville School Dist R3
d9d6a78923305e76129bdbd82737937f,First Flight High School,town,43,North Carolina,27948,Kill Devil Hl,Dare,Dare Co School District
d9d6d497bdf58178af9257185af9938a,BCIU Head Start,unknown,8,Pennsylvania,19067,Morrisville,Bucks,[County Run]
d9d72df9259748634d2c18844ef7dfec,N P Trist Middle School,suburban,74,Louisiana,70075,Meraux,St Bernard,St Bernard Parish School Dist
d9d731ad7c3a4b1a7a533d163d61c77d,Green Elementary School,suburban,28,Michigan,48047,Chesterfield,Macomb,L'Anse Creuse School District
d9d74a275781de12dcf01c749a42c851,Lawrence High School International,suburban,93,Massachusetts,01840,Lawrence,Essex,Lawrence Public Schools
d9d7b9745c9c87da5f520e1687f4bf76,Ronceverte Elementary School,unknown,89,West Virginia,24970,Ronceverte,Greenbrier,Greenbrier Co School District
d9d8069c4694bdce94f70ed8ed80a389,Northern Valley Elementary,rural,49,Kansas,67622,Almena,Norton,Northern Valley Usd 212
d9d86dcbc273f3c0b81cbe3f95462563,Crestline Elementary School,town,90,California,92311,Barstow,San Bernardino,Barstow Unified School Dist
d9d9f591dec9c283a1a125b76e59e2af,Centerview Elementary School,unknown,72,Tennessee,37821,Newport,Cocke,Cocke Co School District
d9dd351501d985d410fd1d398b942e66,Fleming Island High School,suburban,45,Florida,32003,Orange Park,Clay,Clay Co School District
d9de5987d056553e34819d33a7299b51,Liberty Middle School,rural,57,Texas,77575,Liberty,Liberty,Liberty Ind School District
d9deb3e6a9cd7bc27e4718f9881bab60,Jackson Elementary School,urban,77,Kansas,67220,Wichita,Sedgwick,Wichita Unified Sch Dist 259
d9df511394a5e7e9b5cbfc19a6ee2b26,Armour Elementary Middle School,rural,34,South Dakota,57313,Armour,Douglas,Armour School District 21-1
d9dfcf8ee1a3b6e7c23d5c9f18aa2ee2,Maritime Academy Charter School - Middle,urban,90,Pennsylvania,19137,Philadelphia,Philadelphia,Philadelphia City School Dist
d9e0730ef984646eb2eb1fc7cf93027e,Lea Hill Elementary School,urban,60,Washington,98092,Auburn,King,Auburn School District 408
d9e0912c9e4ac0f706952713dc765889,Saratoga Elementary School,urban,95,Nebraska,68111,Omaha,Douglas,Omaha Public School Dist 1
d9e17698c5130f2738b9096671346c2f,New Horizons Alternative School,rural,10,Wisconsin,54947,Larsen,Winnebago,Wisconsin Dept Of Education
d9e1c0325cc019b5926b2e2d7a677903,Mary D Coghill Charter School,urban,95,Louisiana,70126,New Orleans,Orleans,New Orleans Recovery School District
d9e2a8c6bbdce60dfbc88e1dcea4d121,Lowell Elementary School,suburban,59,North Carolina,28098,Lowell,Gaston,Gaston Co School District
d9e3dad1e590605bee5231a2078a1fc0,Bowlesburg Elementary School,suburban,68,Illinois,61282,Silvis,Rock Island,East Moline Public Sch Dist 37
d9e4ee800ff4f77e00511633b64b6444,Carlin Elementary School,suburban,63,Ohio,44266,Ravenna,Portage,Ravenna School District
d9e63a438203f929ad564d34ed902851,Rocky River High School,suburban,68,North Carolina,28227,Charlotte,Mecklenburg,Charlotte-Mecklenburg Sch Dist
d9e69b09580bde2e60b9a0fc89b721a8,Thelma B Johnson Early Learning Center,unknown,52,Kentucky,42420,Henderson,Henderson,Henderson Co School District
d9e7128c125f3a2c5e8269653dff6392,L J Bell Elementary School,town,68,North Carolina,28379,Rockingham,Richmond,Richmond Co School District
d9e8f0961e788b5a1e28e7f6a8f23c7d,Northwest Elementary School,suburban,55,Massachusetts,01453,Leominster,Worcester,Leominster School District
d9e9e58e2a4bdc96c62a0fa523224a84,Johnson Elementary School,urban,75,California,92114,San Diego,San Diego,San Diego Unified School Dist
d9ee146af2f058123f83412df6c5aa00,Central Park Elementary School,urban,92,Alabama,35208,Birmingham,Jefferson,Birmingham City School Dist
d9ee896cb78e2817f2615a6579f49ff2,Lanigan Elementary School,urban,41,Michigan,48336,Farmington,Oakland,Farmington Public School Dist
d9eecd7c6d8be2399d99052197784c21,Carter Traditional Elementary School,urban,43,Kentucky,40211,Louisville,Jefferson,Jefferson Co School District
d9ef0d218cb39c87c6bc55a5049c1502,Pattison Elementary School,suburban,22,Ohio,45150,Milford,Clermont,Milford Exempted Village Sd
d9ef76c2624693677757774be2b72dfa,PS 41 Crocheron,urban,36,New York,11361,New York City,Queens,New York City Dept Of Ed
d9f16ebf4f56b40d7915aa9405b16a04,Bridges Charter School,suburban,34,California,91360,Thousand Oaks,Ventura,[County Run]
d9f1cca6c5a176d503b09283bf29e06a,McAndrew Elementary School,rural,45,Nebraska,69210,Ainsworth,Brown,Ainsworth Cmty Sch District 10
d9f1e9e426212ad06eb70ccf2c4e1f0b,Roosevelt Middle School,suburban,39,New Jersey,07052,West Orange,Essex,West Orange School District
d9f2639b90689eebe611923c38d02772,DCP El Primero High School,urban,81,California,95126,San Jose,Santa Clara,[County Run]
d9f26485656f3dedbcf1de62e1ba1f78,Greenbrier Middle School,suburban,28,Virginia,23320,Chesapeake,Chesapeake City,Chesapeake School District
d9f2a7018034f319b890b3ee4dd203d4,Sampson Middle School,rural,69,North Carolina,28328,Clinton,Sampson,Clinton City School Dist
d9f2fa64978b0bc764d70d14d48cf3c8,Burns High School,rural,70,North Carolina,28090,Lawndale,Cleveland,Cleveland Co School District
d9f3af23bd3f8253812cc1a2a61bd714,East St John High School,suburban,89,Louisiana,70084,Reserve,St John The Baptist,St John The Baptist Parish Sd
d9f4312742d80f887e3ba437f2ff9390,Highland Elementary School,suburban,34,New York,14047,Derby,Erie,Evans-Brant Central Sch Dist
d9f43fc96abf4527c3d016a9cf9ea9db,Montalvin Manor Elementary School,suburban,93,California,94806,San Pablo,Contra Costa,West Contra Costa Usd
d9f452768dfa19b500e92607c8506a0c,Prairie Creek Elementary School,suburban,33,Kansas,67002,Andover,Butler,Andover Unified Sch Dist 385
d9f531f316087075e1a02553ad12bf6e,Harrison Elementary School,suburban,88,California,91767,Pomona,Los Angeles,Pomona Unified School District
d9f53c51d69933209127dbc6d29945e1,Up Academy Leonard Middle School,suburban,95,Massachusetts,01840,Lawrence,Essex,Lawrence Public Schools
d9f5c50e3694107b85811663779a0bf1,Heritage Elementary School,suburban,20,Pennsylvania,15668,Murrysville,Westmoreland,Franklin Reg School District
d9f8e55a3132d89b6a88cc891fa45f4c,Sage Academy,rural,80,North Carolina,27344,Siler City,Chatham,Chatham Co School District
d9f9274550482d66ea708c76b1f525cc,Kensington Urban Education Academy,urban,83,Pennsylvania,19125,Philadelphia,Philadelphia,Philadelphia City School Dist
d9f95dd79017ed3097ea318f019c0b66,Maria Moreno Elementary School,urban,92,Texas,75224,Dallas,Dallas,Dallas Ind School District
d9f97775f7cdd210be71c645f79ca05e,Kratzer Elementary School,suburban,28,Pennsylvania,18104,Allentown,Lehigh,Parkland School District
d9f98297187ab29c28e4e93c2e150a46,Murray Manor Elementary School,suburban,32,California,91942,La Mesa,San Diego,La Mesa Spring Valley Sch Dist
d9fc1688217e0edb1968605fb4c432df,Arcadia Middle School,unknown,60,Wisconsin,54612,Arcadia,Trempealeau,Arcadia School District
d9fc2dfd95c6d40c69900060883f3884,Taylor-Eurekadale Head Start,unknown,95,Michigan,48180,Taylor,Wayne,Office Of Head Start
d9fcf928ca36d378ac9e1bb7259d2c88,Buffalo Shoals Head Start,unknown,95,North Carolina,28677,Statesville,Iredell,Office Of Head Start
d9fd7f0451c91b6053fc8ff5d7336023,Pine Forest Elementary School,suburban,21,Texas,77346,Humble,Harris,Humble Ind School District
d9fe80c78dd71efb58f50a94f799cef0,Benjamin Fairless Elementary School,suburban,95,Pennsylvania,15104,Braddock,Allegheny,Woodland Hills School District
d9ff1e7f1cc28f77075fa1c41a84c978,Oriole Elementary School,suburban,95,Florida,33309,Laud Lakes,Broward,Broward Co Public Schools
da003d9965e974543d0d20b5522f52a3,MacDowell Preparatory Academy,urban,83,Michigan,48221,Detroit,Wayne,Detroit Public School District
da03878e3c54b565144c633c4c465290,Greenwood Elementary School,suburban,13,Missouri,64034,Greenwood,Jackson,Lee'S Summit School Dist R7
da04362c114ccbca262fc0b959db1757,H F Sodt Elementary School,unknown,53,Michigan,48162,Monroe,Monroe,Jefferson School District
da080a270aa1dcf4edafb839c53d6c9e,Belmont Elementary School,suburban,9,Kansas,66226,Shawnee,Johnson,Unified School District 232
da0838fc9157d2e9d65f54041a3902f8,Charles E Shea Senior High School,suburban,86,Rhode Island,02860,Pawtucket,Providence,Pawtucket City School Dist
da08dc52f7c50296530bb645f90bcbf0,Sullivan County Elementary School,rural,38,Pennsylvania,18626,Laporte,Sullivan,Sullivan Co School District
da0a97da9716b9d330a7037ee84fb5de,Discovery Academy of Science K-1,suburban,41,Florida,34698,Dunedin,Pinellas,Pinellas Co School District
da0c6d6edca8ba3973aa5f85c0f98e00,Beehive Elementary School,suburban,55,Utah,84118,Kearns,Salt Lake,Granite School District
da0d7197252957d17cda386948796688,Moanalua High School,suburban,40,Hawaii,96818,Honolulu,Honolulu,Central Oahu School District
da0eb0bfa7c735053adfdf43e405fb4d,Banoak Elementary School,rural,62,North Carolina,28168,Vale,Catawba,Catawba Co School District
da10235afeb7d03da79ba8b39ebbb6fa,Bonham Middle School,urban,35,Texas,79761,Odessa,Ector,Ector Co Independent Sd
da1065038838e9a1136dccf10dd25df1,Swiss Memorial Elementary School,rural,82,Tennessee,37339,Gruetli Laagr,Grundy,Grundy Co School District
da108647f6f3348c9024733e663cb41c,Sarah J Anderson Elementary School,suburban,57,Washington,98686,Vancouver,Clark,Vancouver School District 37
da108a158b0039e5c79f612fbd6fd71d,Sequoyah Middle School,town,43,Oklahoma,74017,Claremore,Rogers,Sequoyah Public Sch Dist 1-6
da11ae22bd2172da86bd863823bd5ad2,Forestdale Elementary School,suburban,41,Massachusetts,02148,Malden,Middlesex,Malden Public School District
da128e1c333a2565565343bbff433aa9,Patrick Springs Primary School,rural,64,Virginia,24133,Patrick Spgs,Patrick,Patrick Co Public School Dist
da13cc7a5f61553fe3607daee6c80180,Sparta Lincoln School,unknown,47,Illinois,62286,Sparta,Randolph,Sparta Cmty School Dist 140
da14433936d114a107e53a8d75fa473d,Imagine Charter Elementary School-Sierra Vista,town,51,Arizona,85635,Sierra Vista,Cochise,Arizona Dept Of Education
da1452d946524451be766ec01a997794,Bear Valley Elementary School,urban,12,Alaska,99516,Anchorage,Anchorage,Anchorage School District
da14ff874b7e4e266c237adde5694696,Laboratory Charter School 1,urban,83,Pennsylvania,19131,Philadelphia,Philadelphia,Philadelphia City School Dist
da15e5e60fe2e482d54e891365109cb4,William J Bryan Elementary School,urban,38,Nebraska,68137,Omaha,Douglas,Millard Public School District
da160614543d073aef4bc08983e769aa,Maple Grove Senior High School,suburban,41,Minnesota,55369,Maple Grove,Hennepin,Osseo Ind School District 279
da1729d267c6971e1de41ed9f182e892,Alma Preschool,unknown,19,California,94546,Castro Valley,Alameda,Castro Valley Unified Sch Dist
da17b203cf6ad43ca4ec43fcf013dcfb,Spruce Elementary School,urban,60,California,94080,S San Fran,San Mateo,South San Francisco Unified Sd
da198ef12c29a9958454d5fe462d7dfc,Brown County High School,town,56,Illinois,62353,Mt Sterling,Brown,Brown Co Cmty Unit Sch Dist 1
da19ec22c7da5c56526a764ec2daf99c,Cascade View Elementary School,suburban,88,Washington,98168,Tukwila,King,Tukwila School District 406
da1b190596f2f24daa6abfdbc3f79ecb,Farmington Junior High School,suburban,12,Utah,84025,Farmington,Davis,Davis School District
da1bca1c71cab46de9e72e5275564d36,PS 168X,urban,95,New York,10467,New York City,Bronx,New York City Dept Of Ed
da1c462bbdf50e08054010f4a66db882,McClure Elementary School,urban,73,Kansas,66614,Topeka,Shawnee,Topeka Unified School Dist 501
da1c6ca5c30d30771e0c4868a52cb223,Fountain Hill Elementary School,urban,85,Pennsylvania,18015,Bethlehem,Northampton,Bethlehem Area School District
da1d092b70e80d7c46f686c7972e21ba,Pine Grove Elementary School,rural,45,California,95642,Pine Grove,Amador,Amador Co Unified Sch Dist
da1d522f0121a5abbe70eb4e82296757,Belle High School,rural,63,Missouri,65013,Belle,Maries,Maries Co School District R2
da1e146a10005551b60b2178ca905eba,South Elementary School,urban,80,Texas,79701,Midland,Midland,Midland Ind School District
da1feae9077c28f2fd0bc3e4993ce03d,East Side Intermediate School,unknown,67,Texas,77465,Palacios,Matagorda,Palacios Ind School District
da20fde87682a8bf0399023acc72bcee,Mandaree Public School,rural,85,North Dakota,58757,Mandaree,Mckenzie,Mandaree School District 36
da218fff4becbfdc44da12267e802945,Lyman Middle School,rural,60,South Dakota,57544,Kennebec,Lyman,Lyman School District 42-1
da222a61a7b2242220f656c65f9d8cfc,Blaschke-Sheldon Elementary School,town,47,Texas,78362,Ingleside,San Patricio,Ingleside Ind School District
da22d18ce242524f17534bce95c6e79a,Shadow Hills Elementary School,suburban,37,Idaho,83714,Boise,Ada,Ind Sch Dist Of Boise City 1
da22ddb9c75fcdbefd49ce247d2cd075,Academy School 131 @ 18A,unknown,,New York,14213,Buffalo,Erie,Buffalo Public Schools
da2406523f4780963f1ce8ae77399bc5,CAPE Schools- Tucson,urban,63,Arizona,85713,Tucson,Pima,[County Run]
da24caa2a4bda057d61102e8b21be2f4,Bolsa Knolls Middle School,urban,62,California,93906,Salinas,Monterey,Santa Rita Union School Dist
da282e8e286bb6062e399d47fc82bea7,Darwin L Gilmore Elementary School,suburban,9,Texas,77573,League City,Galveston,Clear Creek Ind School Dist
da29f63410a6695d322adfd6d65af932,Washington & Lee High School,rural,78,Virginia,22520,Montross,Westmoreland,Westmoreland School District
da2a0428c2796c89a8d75030707afcfb,Doris Klaussen Development Center,rural,65,Michigan,49014,Battle Creek,Calhoun,[County Run]
da2a7b46a58e593532472c94e97a6c50,A P Hill Elementary School,suburban,95,Virginia,23803,Petersburg,Petersburg City,Petersburg School District
da2a8a15e47a6a23c056c1e5127c0527,West McDowell Middle School,unknown,99,North Carolina,28752,Marion,Mcdowell,Mcdowell Co Sch District 580
da2b43fead28d4edb7d3a53c31f8808b,West Buncombe Elementary School,unknown,67,North Carolina,28806,Asheville,Buncombe,Buncombe Co School District
da2d704a899a677b67ed6a65b8ac86e6,Cardinal Intermediate School,unknown,48,Ohio,44062,Middlefield,Geauga,Cardinal Local School District
da2dd62ab7f1b06215897ac5be77f8b6,Carney School,rural,57,Oklahoma,74832,Carney,Lincoln,Carney School District 105
da2ed425247c2425ecbea5de5e5ea46d,Osage Trail Middle School,rural,58,Missouri,64058,Independence,Jackson,Ft Osage School District R1
da2fbd1cc8e1ea150a82ebf990798152,Walnut Hills Elementary School,suburban,18,Colorado,80112,Centennial,Arapahoe,Cherry Creek School Dist 5
da3052490719acc9e644ef6ccdb91f2e,Edison Elementary School,urban,95,California,92707,Santa Ana,Orange,Santa Ana Unified Sch District
da325de90ced6566a7aff021100da675,Riverside Junior High School,suburban,12,Indiana,46038,Fishers,Hamilton,Hamilton Southeastern Sch Dist
da335b8fd4e2c05e5505200a23f47cf6,Upward Elementary School,suburban,81,North Carolina,28731,Flat Rock,Henderson,Henderson Co Public Schools
da33b861bf71ae4ff8508533b72e769e,Garfield Elementary School,town,56,Minnesota,56401,Brainerd,Crow Wing,Brainerd Ind School Dist 181
da347a1e35e951c429b3d8c843d47a63,Hamilton Middle School,urban,53,West Virginia,26104,Parkersburg,Wood,Wood Co School District
da34ea36814df9f0a07afe8157d965b1,Scholars Academy,urban,87,New Jersey,07050,Orange,Essex,Orange Twp School District
da39c940c2a26340600d71f7fd83af01,Hayden Meadows Elementary School,suburban,34,Idaho,83835,Hayden Lake,Kootenai,Coeur D'Alene School Dist 271
da3c20e3dcf58a9458d841092b34860a,Olivelands School,town,81,California,93060,Santa Paula,Ventura,Briggs Elem School District
da3cf69f85969f2c290b78c14f141035,Cincinnati Speech & Reading Charter School,urban,81,Ohio,45214,Cincinnati,Hamilton,Cincinnati City Sch District
da3de76c50d49cdff9dfe16d32acf0eb,Perkins-Tryon Elementary School,rural,49,Oklahoma,74059,Perkins,Payne,Perkins-Tryon School Dist 56
da3ded41e7a0741c1ddf0bff458b9c55,Fairview Area School,rural,76,Michigan,48621,Fairview,Oscoda,Fairview Area School District
da3e37afe461f9d88336afa5bbbf3828,M J Christensen Elementary School,urban,49,Nevada,89117,Las Vegas,Clark,Clark Co School District
da4004b928823fc0bbba36d3b7171462,Arbor Elementary School,suburban,33,New Jersey,08854,Piscataway,Middlesex,Piscataway Twp School District
da40563dd84842dd2d70e6976ef82522,Cesar Chavez Elementary School,urban,91,California,95116,San Jose,Santa Clara,Alum Rock Elem School District
da411af80b15e32a988f592cc7a75fab,Del E Webb Middle School,urban,19,Nevada,89052,Henderson,Clark,Clark Co School District
da42a8ca1706e572cbe5b9d3646caaf6,Fond Du Lac High School,urban,45,Wisconsin,54935,Fond Du Lac,Fond Du Lac,Fond Du Lac School District
da456b02d8424ae777896a0a6b653a17,Union Elementary School,suburban,95,Arizona,85353,Tolleson,Maricopa,Union Elem School District 62
da4578325611d3bc4a06f13d092e8a6f,Morton Elementary School,suburban,45,Michigan,48040,Marysville,St Clair,Marysville Public Sch District
da45cb356cda8b1d1c519e9719e82913,Richey Elementary School,suburban,93,Texas,77506,Pasadena,Harris,Pasadena Ind School District
da45db50cca3ac02edff065ab91d85a3,William H Natcher Elementary School,urban,48,Kentucky,42104,Bowling Green,Warren,Warren Co School District
da460cfa45462eba0f96fc41b00226cc,Indian Valley High School,rural,47,Ohio,44629,Gnadenhutten,Tuscarawas,Indian Valley Local Sch Dist
da482a83d6e6b5f0b46a4cbb44468cd5,Mesa Vista Elementary School,urban,92,Texas,79907,El Paso,El Paso,Ysleta Ind School District
da4c1733928dcae36facdd9909447776,Logansport High School,rural,63,Louisiana,71049,Logansport,De Soto,Desoto Parish School District
da4c324f2defae4bf5299bbfe57668c2,Kellogg Middle School,urban,33,Minnesota,55906,Rochester,Olmsted,Rochester School District 535
da4cbc988f5618af60279c61cf2d0a4d,Caseyville Elementary School,suburban,84,Illinois,62232,Caseyville,St Clair,Collinsville Cmty Sch Dist 10
da4cee53350ed43f0ca566d20a3648a9,Oakshire Elementary School,urban,93,Tennessee,38116,Memphis,Shelby,Shelby Co Schools
da4d19641fe84f81147b76b59b9bc6b1,Hayward Primary School,rural,56,Wisconsin,54843,Hayward,Sawyer,Hayward Cmty School District
da4ded36ce21c45f17fad6fd538e7cda,Maplewood Comp High School,urban,85,Tennessee,37216,Nashville,Davidson,Metro Nashville Public Sd
da4f1c266a2d047590b2a7d8dc2dc2e4,Bennett-Kew Elementary School,suburban,92,California,90303,Inglewood,Los Angeles,Inglewood Unified School Dist
da4f3c3e5e687a5523fa27b45c7018bb,Mt Sinai High School,suburban,7,New York,11766,Mount Sinai,Suffolk,Mt Sinai Union Free Sd
da4f71d5fab890e7b682d19bece2c4fc,Ashland Park-Robbins Elementary School,urban,83,Nebraska,68117,Omaha,Douglas,Omaha Public School Dist 1
da5117c0a7abd0efb93ed0e67ccc7e8d,Graettinger-Terril Elementary School,rural,50,Iowa,51364,Terril,Dickinson,Graettinger-Terril Cmty Sd
da5244e2b849b4bb548c8c06cb0249ac,Altamont Elementary School,town,20,California,95391,Mtn House,San Joaquin,Lammersville Unified Sch Dist
da52e345d943127ce5ca0f83cb0ac39d,Renaissance Middle School,suburban,81,Georgia,30213,Fairburn,Fulton,Fulton Co School District
da53996c6a3ebd0992eb3d7bbd98d656,Emily G Wetherbee Elementary School,suburban,91,Massachusetts,01843,Lawrence,Essex,Lawrence Public Schools
da54b7c067de79c80125a2e46c46ca61,George Washington Carver Elementary School,unknown,23,Iowa,52002,Dubuque,Dubuque,Dubuque Cmty School District
da57356281a269cb5fd1da1b816ff82b,Brooklyn Primary School,town,58,Oregon,97814,Baker City,Baker,Baker School District 5j
da577d5aee0dd14fd424e8f765254e9d,Sarah Smith Elementary School Main Campus,urban,13,Georgia,30342,Atlanta,Fulton,Atlanta Public Schools
da578e69bee5720e8f2a32a64f5a951c,Deerfield Elementary School,suburban,64,Maryland,21040,Edgewood,Harford,Harford Co Public Sch Dist
da5aa8b852d1deedccaf33c39d58c40a,Lostant Elementary School,rural,31,Illinois,61334,Lostant,La Salle,Lostant Cmty Unit Sch Dist 425
da5ab30aadf1a82732f603a6f8b63967,Camelot Excel Academy-Chicago,urban,95,Illinois,60643,Chicago,Cook,Chicago Psd-Network Oii
da5c2444314a5f5b2ab256912e38a981,PS 23 Annex Marc Anthony Dinardo,urban,77,New Jersey,07306,Jersey City,Hudson,Jersey City Public School Dist
da5e8d8bf5db1b80c0f99cb3ea493bbf,The Brentwood School,unknown,9,New Hampshire,03054,Merrimack,Hillsborough,New Hampshire Dept Of Ed
da5f2bcd8135468b90435805243c18d7,Clinton Elementary School,suburban,53,Tennessee,37716,Clinton,Anderson,Clinton City School District
da5f8217529bccbdb1b50c1b7188d9ed,West Market School Of Early Education,rural,84,South Carolina,29626,Anderson,Anderson,Anderson School District 5
da60393f8e4d3420b99f885985f502e4,Winters High School,town,71,California,95694,Winters,Yolo,Winters Joint Unif School Dist
da6052c5077cd3a12d4ecd4aea419302,Peak Charter Academy,unknown,,North Carolina,27502,Apex,Wake,North Carolina Dept Of Ed
da615e073dd9ee3e8797a28570766339,Clarksville High School,unknown,92,Texas,75426,Clarksville,Red River,Clarksville Ind Sch District
da626ee683bedf68c827ea6ce24dbca0,Bay Creek Elementary School,suburban,42,Georgia,30052,Loganville,Walton,Walton Co School District
da628f5cecee29fa23ffb4e2df8b7b8d,Knolls Vista Elementary School,town,74,Washington,98837,Moses Lake,Grant,Moses Lake School District 161
da62fc86d7592acba51ebbdbdea1af35,Johnson City High School,suburban,57,New York,13790,Johnson City,Broome,Johnson City Central Sch Dist
da64bb8ecf9bb81b7c845b6d5f096c2e,Oaklyn Public School,suburban,41,New Jersey,08107,Oaklyn,Camden,Oaklyn Public School District
da6506860db073b8759a694868ea689e,Pearsall Intermediate School,unknown,95,Texas,78061,Pearsall,Frio,Pearsall Ind School District
